mi0HT	SH	Memu	SMemu	TsampK	STsamp	TheaterK	STheater	Memupg	mi0MT	BT	Suscep	Permeab	Delay	nrPoAver	tbetpoint	time_ms	Treal
1,506500E-1	1,914854E-4	5,281900E+0	5,291503E-2	1,645100E+2	0,000000E+0	1,980100E+2	0,000000E+0	5,281900E+0	5,281900E+0	1,572874E-1	4,405862E-2	1,044059E+0	5,000000E+2	4,000000E+0	3,000000E+2	2,861718E+51,769175E+3
1,556750E-1	2,217356E-4	5,466900E+0	4,434712E-2	1,645200E+2	0,000000E+0	1,980100E+2	0,000000E+0	5,466900E+0	5,466900E+0	1,625449E-1	4,412982E-2	1,044130E+0	5,000000E+2	4,000000E+0	3,000000E+2	2,888895E+51,767613E+3
1,611250E-1	1,707825E-4	5,661900E+0	5,291503E-2	1,645325E+2	5,000000E-3	1,980150E+2	5,773503E-3	5,661900E+0	5,661900E+0	1,682400E-1	4,415797E-2	1,044158E+0	5,000000E+2	4,000000E+0	3,000000E+2	2,916095E+51,769849E+3
1,660250E-1	1,707825E-4	5,846900E+0	4,434712E-2	1,645550E+2	5,773503E-3	1,980200E+2	0,000000E+0	5,846900E+0	5,846900E+0	1,733724E-1	4,425497E-2	1,044255E+0	5,000000E+2	4,000000E+0	3,000000E+2	2,943202E+51,768959E+3
1,703750E-1	1,892969E-4	6,006900E+0	4,434712E-2	1,645800E+2	0,000000E+0	1,980300E+2	0,000000E+0	6,006900E+0	6,006900E+0	1,779235E-1	4,430517E-2	1,044305E+0	5,000000E+2	4,000000E+0	3,000000E+2	2,970362E+51,770307E+3
1,761000E-1	2,160247E-4	6,196900E+0	6,191392E-2	1,646000E+2	8,164966E-3	1,980300E+2	0,000000E+0	6,196900E+0	6,196900E+0	1,838873E-1	4,422064E-2	1,044221E+0	5,000000E+2	4,000000E+0	3,000000E+2	2,997465E+51,773522E+3
1,811000E-1	2,160247E-4	6,386900E+0	4,434712E-2	1,646200E+2	8,164966E-3	1,980300E+2	0,000000E+0	6,386900E+0	6,386900E+0	1,891260E-1	4,431814E-2	1,044318E+0	5,000000E+2	4,000000E+0	3,000000E+2	3,024638E+51,770307E+3
1,866750E-1	2,217356E-4	6,581900E+0	5,291503E-2	1,646425E+2	5,000000E-3	1,980275E+2	5,000000E-3	6,581900E+0	6,581900E+0	1,949461E-1	4,430727E-2	1,044307E+0	5,000000E+2	4,000000E+0	3,000000E+2	3,051765E+51,771536E+3
1,902000E-1	2,160247E-4	6,736900E+0	3,415650E-2	1,646500E+2	0,000000E+0	1,980125E+2	5,000000E-3	6,736900E+0	6,736900E+0	1,986658E-1	4,451019E-2	1,044510E+0	5,000000E+2	4,000000E+0	3,000000E+2	3,078982E+51,766096E+3
1,964000E-1	2,160247E-4	6,921900E+0	5,291503E-2	1,646500E+2	0,000000E+0	1,979950E+2	5,773503E-3	6,921900E+0	6,921900E+0	2,050983E-1	4,428878E-2	1,044289E+0	5,000000E+2	4,000000E+0	3,000000E+2	3,106075E+51,767156E+3
2,020000E-1	0,000000E+0	7,111900E+0	4,320494E-2	1,646500E+2	0,000000E+0	1,979900E+2	0,000000E+0	7,111900E+0	7,111900E+0	2,109371E-1	4,424296E-2	1,044243E+0	5,000000E+2	4,000000E+0	3,000000E+2	3,133095E+51,764720E+3
2,077500E-1	5,000000E-4	7,301900E+0	5,291503E-2	1,646600E+2	0,000000E+0	1,979900E+2	0,000000E+0	7,301900E+0	7,301900E+0	2,169258E-1	4,416769E-2	1,044168E+0	5,000000E+2	4,000000E+0	3,000000E+2	3,160102E+51,766484E+3
2,130000E-1	0,000000E+0	7,501900E+0	5,291503E-2	1,646700E+2	0,000000E+0	1,979950E+2	5,773503E-3	7,501900E+0	7,501900E+0	2,224272E-1	4,425899E-2	1,044259E+0	5,000000E+2	4,000000E+0	3,000000E+2	3,187052E+51,767156E+3
2,160000E-1	0,000000E+0	7,641900E+0	2,581989E-2	1,646800E+2	0,000000E+0	1,980100E+2	0,000000E+0	7,641900E+0	7,641900E+0	2,256031E-1	4,445877E-2	1,044459E+0	5,000000E+2	4,000000E+0	3,000000E+2	3,214095E+51,764248E+3
2,230000E-1	0,000000E+0	7,836900E+0	6,191392E-2	1,647000E+2	8,164966E-3	1,980250E+2	5,773503E-3	7,836900E+0	7,836900E+0	2,328481E-1	4,416206E-2	1,044162E+0	5,000000E+2	4,000000E+0	3,000000E+2	3,240990E+51,772846E+3
2,277500E-1	5,000000E-4	8,031900E+0	4,320494E-2	1,647275E+2	9,574271E-3	1,980300E+2	0,000000E+0	8,031900E+0	8,031900E+0	2,378432E-1	4,431694E-2	1,044317E+0	5,000000E+2	4,000000E+0	3,000000E+2	3,268170E+51,770098E+3
2,322500E-1	5,000000E-4	8,201900E+0	3,829708E-2	1,647575E+2	5,000000E-3	1,980300E+2	0,000000E+0	8,201900E+0	8,201900E+0	2,425568E-1	4,437809E-2	1,044378E+0	5,000000E+2	4,000000E+0	3,000000E+2	3,295102E+51,769203E+3
2,382500E-1	5,000000E-4	8,401900E+0	5,291503E-2	1,647775E+2	5,000000E-3	1,980300E+2	0,000000E+0	8,401900E+0	8,401900E+0	2,488081E-1	4,431538E-2	1,044315E+0	5,000000E+2	4,000000E+0	3,000000E+2	3,322140E+51,771873E+3
